@relation Raisin_Grains_Dataset-weka.filters.unsupervised.attribute.Standardize

@attribute Area numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Perimeter numeric
@attribute Class {Kecimen,Besni}

@data
-0.388469,-0.239057,-0.468752,0.420356,-0.403934,-0.666004,-0.379292,Besni
0.992533,1.416921,0.468527,1.138392,1.06423,0.251917,1.078316,Besni
0.766878,0.428316,1.191032,-0.271251,0.72937,0.463683,0.715862,Besni
-0.650045,-0.806997,-0.335729,-0.798145,-0.654588,-0.060463,-0.74114,Besni
0.515123,0.268162,0.921622,-0.243939,0.479991,1.207069,0.408689,Besni
2.851406,1.589926,3.189495,-0.459848,2.704926,1.291644,1.906601,Besni
1.091835,0.697786,1.436805,-0.122409,1.018926,0.36799,0.833079,Besni
0.477817,0.604251,0.374202,0.628131,0.431793,0.958387,0.498843,Besni
0.565966,0.956766,0.111935,1.060453,0.530765,-0.192922,0.742593,Besni
-0.226145,-0.029609,-0.352189,0.563512,-0.217274,-0.0204,0.013038,Besni
1.233135,1.675512,0.648379,1.184759,1.306324,-1.251573,1.564493,Besni
2.718157,2.134092,2.268748,0.650158,2.699456,1.721365,2.195196,Besni
1.281568,1.926488,0.356342,1.41492,1.23269,0.129485,1.44782,Besni
-0.41034,0.000678,-0.715606,0.887288,-0.335181,-0.960442,0.079694,Besni
0.215524,0.444538,0.163762,0.634317,0.269097,-0.241665,0.38229,Besni
0.391078,1.012411,-0.267358,1.291121,0.411999,0.30197,0.822972,Besni
0.430691,0.407572,0.497568,0.333184,0.385582,1.503802,0.354704,Besni
0.45287,0.298563,0.714444,0.004685,0.43822,0.577408,0.498437,Besni
-0.121663,0.082992,-0.217081,0.571631,-0.058379,-0.256209,0.263936,Besni
0.29675,0.305662,0.421843,0.279367,0.281263,-0.233219,0.344955,Besni
0.071301,0.506035,-0.302824,1.005795,0.112533,-0.508026,0.381201,Besni
-0.12151,0.121254,-0.263198,0.649163,-0.083423,0.393543,0.060835,Besni
-0.857572,-0.588919,-1.231049,0.720975,-0.862907,0.007662,-0.803898,Besni
2.09837,2.59087,0.898705,1.44895,2.0381,1.047496,2.14458,Besni
-0.444672,-0.471918,-0.210713,-0.225266,-0.450513,0.538098,-0.435464,Besni
0.449793,0.395342,0.550876,0.274232,0.414182,1.30034,0.368819,Besni
1.866024,1.721162,1.435447,0.822099,1.819971,0.979849,1.755716,Besni
0.358131,0.404869,0.378409,0.427958,0.328211,-0.28372,0.368019,Besni
-0.684094,-0.875595,0.055612,-1.740991,-0.50602,0.444294,-0.138183,Besni
0.065916,0.42834,-0.269487,0.926058,0.064752,-1.046395,0.313307,Besni
1.129243,1.115963,0.963264,0.665507,1.073453,0.837991,1.023648,Besni
-0.148867,-0.062889,-0.064988,0.261479,-0.17793,0.560571,-0.129599,Besni
0.464587,0.575435,0.401843,0.581365,0.441335,0.31846,0.472536,Besni
0.870539,0.479089,1.377578,-0.380441,0.83104,1.129731,0.701265,Besni
0.728009,0.545776,0.944105,0.117045,0.676978,0.371429,0.592347,Besni
-0.024566,0.245323,-0.237416,0.748713,-0.052468,0.494178,0.027036,Besni
-0.256528,-0.099895,-0.322969,0.456437,-0.2575,-0.963319,-0.187945,Besni
-0.322088,-0.338275,-0.128009,-0.085453,-0.32613,-0.585986,-0.323226,Besni
0.650218,0.481203,0.852632,0.117031,0.621667,0.74911,0.537635,Besni
2.744976,1.955769,2.471955,0.407906,2.605979,1.62562,1.954347,Besni
0.397642,0.624996,0.239191,0.741067,0.427501,-0.607176,0.646945,Besni
0.273315,0.493687,0.144755,0.693352,0.264682,-0.37547,0.340301,Besni
0.245445,0.629655,-0.039779,0.928998,0.248494,0.166737,0.421331,Besni
2.104396,1.87852,1.693236,0.78636,2.109036,0.266674,1.807286,Besni
-0.463004,-0.520269,-0.251529,-0.266182,-0.452843,0.24491,-0.505521,Besni
2.167315,1.421016,2.411183,-0.049582,2.046244,-1.185689,1.556037,Besni
2.692441,2.589822,1.652652,1.172773,2.585032,0.652558,2.329666,Besni
0.110683,0.009755,0.424144,-0.128137,0.098381,0.29811,0.10202,Besni
-0.13697,0.031381,-0.200658,0.500869,-0.136747,-0.927598,0.030305,Besni
-0.884032,-0.687087,-1.145744,0.508312,-0.862318,0.12407,-0.845313,Besni
1.638344,1.414892,1.517429,0.556285,1.599633,-0.527403,1.617056,Besni
-1.207681,-1.350979,-1.262475,-0.724929,-1.208314,0.413471,-1.439595,Besni
-0.162148,0.027322,-0.23578,0.526624,-0.162011,-0.476837,-0.012919,Besni
0.432409,0.997481,-0.119231,1.208433,0.485608,-0.227467,0.849776,Besni
-0.061897,-0.234414,0.369726,-0.495491,-0.063064,0.205578,-0.033564,Besni
2.330332,1.411575,2.591574,-0.19916,2.210044,0.889098,1.666124,Besni
0.425128,0.499569,0.464015,0.459492,0.417248,1.358973,0.547684,Besni
3.048165,2.716552,2.016699,1.082889,2.977312,0.865953,2.593915,Besni
0.265675,-0.088144,0.90211,-0.879864,0.232354,0.148094,0.289035,Besni
1.768234,1.999711,1.067836,1.152525,1.731595,0.796752,1.755592,Besni
2.436249,2.31894,1.66474,1.045093,2.442106,-0.011531,2.276949,Besni
0.213703,0.581356,-0.087541,0.923587,0.221194,-0.451611,0.483012,Besni
0.291596,0.544018,0.129739,0.748027,0.325782,-1.595954,0.55442,Besni
-0.299731,0.038419,-0.595342,0.829876,-0.327749,-0.328805,-0.237349,Besni
0.59617,0.722062,0.467923,0.666598,0.583991,-0.537178,0.748846,Besni
-0.934671,-0.760758,-1.009765,0.242475,-0.897982,-0.941301,-0.861528,Besni
1.465789,1.584736,0.997089,0.967162,1.455701,0.638905,1.364394,Besni
2.435352,1.639821,2.499281,0.113526,2.395477,0.627531,1.87449,Besni
1.04194,1.336251,0.542386,1.056461,1.042891,0.957127,1.218013,Besni
-0.293321,-0.423385,0.082015,-0.507303,-0.299468,0.894735,-0.329139,Besni
1.820514,1.965152,1.081046,1.130183,1.746165,0.506892,1.674566,Besni
0.490201,1.380495,-0.393383,1.507626,0.496499,-3.314665,0.946808,Besni
-0.696478,-0.531387,-0.719348,0.271856,-0.614215,0.228406,-0.472595,Besni
0.011611,0.189552,-0.000119,0.505846,0.041696,0.684154,0.159682,Besni
0.386232,-0.00779,1.169949,-1.060157,0.374127,0.344558,0.313757,Besni
-0.673428,-0.574602,-0.682674,0.162869,-0.630967,0.446706,-0.399671,Besni
1.063734,1.58243,0.312016,1.292172,1.037274,-0.183626,1.336322,Besni
-0.764193,-1.033372,-0.220289,-1.76376,-0.727682,-0.807453,-0.720363,Besni
0.013099,0.222439,-0.126792,0.642091,0.021092,-1.034538,0.145952,Besni
0.011432,0.409806,-0.323397,0.94764,0.029702,-1.737628,0.187097,Besni
1.367436,1.458146,1.025802,0.873864,1.323837,-2.130585,1.205695,Besni
0.927536,0.869894,1.562108,-0.0128,1.150177,-0.596361,1.366275,Besni
-0.985411,-0.950458,-1.085092,-0.005832,-0.944193,-0.456082,-0.894374,Besni
2.178827,3.359277,1.954545,1.347485,3.158405,-3.788625,4.105657,Besni
-0.024412,0.220181,-0.117651,0.632668,-0.015602,-1.714177,0.152055,Besni
0.093838,0.019734,0.37543,-0.061559,0.06539,0.340287,0.059553,Besni
0.144527,-0.294214,0.926695,-1.43293,0.102624,0.445297,-0.029718,Besni
0.16427,0.164387,0.296034,0.217553,0.126416,0.324302,0.104924,Besni
0.944202,1.328596,0.420203,1.114603,0.910536,-0.33059,1.169193,Besni
0.732188,1.064851,0.451675,0.937447,0.832634,0.895955,0.980706,Besni
1.671393,1.221832,1.735537,0.238652,1.575326,1.459127,1.221285,Besni
1.539375,1.896606,0.905303,1.175311,1.577362,0.370645,1.708829,Besni
1.211008,1.307859,0.941816,0.820567,1.175834,-1.214559,1.25461,Besni
1.033351,1.603518,0.269912,1.319891,1.025647,-1.459269,1.269568,Besni
-0.200736,0.072242,-0.279941,0.612359,-0.191372,-0.156099,-0.012049,Besni
-0.695607,-0.737834,-0.585517,-0.260253,-0.700824,0.674574,-0.651252,Besni
0.220498,0.337585,0.195005,0.504201,0.208292,1.029388,0.362083,Besni
3.464194,2.590849,2.709773,0.714706,3.33545,1.328548,2.594934,Besni
0.527532,0.445,0.698107,0.207007,0.503342,0.059892,0.551439,Besni
-0.647199,-0.198136,-1.115808,1.016405,-0.649805,-1.332554,-0.493671,Besni
2.985015,1.872488,2.956559,0.028519,2.845571,1.392977,2.041009,Besni
-0.251759,0.365499,-0.808101,1.221497,-0.2016,-0.470009,0.179258,Besni
0.433922,0.557949,0.364053,0.592715,0.440795,0.574379,0.549711,Besni
-0.060385,0.346401,-0.323261,0.897564,-0.034146,-2.145901,0.293294,Besni
0.250086,0.39799,0.148597,0.601254,0.222543,1.450153,0.233436,Besni
0.237035,1.010822,-0.456644,1.381653,0.287297,-1.556185,0.853893,Besni
-0.741861,-0.653198,-0.849362,0.228871,-0.752922,0.662981,-0.823861,Besni
-0.100382,0.17287,-0.263213,0.700166,-0.057496,0.567011,0.066022,Besni
0.582606,0.720979,0.421998,0.697169,0.572782,-0.183456,0.711979,Besni
-0.538718,-0.592051,-0.361754,-0.264275,-0.531775,-0.287998,-0.517736,Besni
0.098991,0.469877,-0.228213,0.930728,0.111724,0.009803,0.287314,Besni
0.983149,0.413212,1.829043,-0.99671,1.069234,-1.395214,1.40003,Besni
0.354183,0.108269,0.778093,-0.350138,0.326763,0.948861,0.265631,Besni
0.221472,0.167865,0.448789,0.07884,0.233654,0.066399,0.268141,Besni
-0.215556,0.035025,-0.379457,0.655489,-0.198976,-0.063422,-0.063097,Besni
-0.029386,0.071523,0.076341,0.301782,-0.052444,0.004672,0.068213,Besni
0.647192,1.017027,0.216387,1.039773,0.628731,-0.417561,0.802655,Besni
-0.882802,-0.863986,-0.775902,-0.261116,-0.84738,-0.84586,-0.836791,Besni
-0.19307,-0.229478,0.031494,-0.084939,-0.163434,-0.672658,-0.044888,Besni
0.041712,0.292187,-0.142753,0.721011,0.030069,-1.397289,0.120346,Besni
-0.087716,-0.232865,0.335342,-0.449484,-0.087249,-0.459389,-0.092421,Besni
0.268085,0.768501,-0.185609,1.110995,0.312292,-2.301383,0.656698,Besni
0.432076,0.504367,0.379375,0.529628,0.386931,0.787422,0.391656,Besni
0.317467,0.272124,0.464323,0.200851,0.263309,-0.322903,0.189668,Besni
0.892589,0.627031,1.36299,-0.150596,0.988806,-1.052108,0.962307,Besni
0.756289,0.65765,0.847023,0.32504,0.764666,-1.516897,0.882125,Besni
-1.020384,-1.105863,-0.907642,-0.650198,-0.993569,-0.42,-1.008764,Besni
1.996735,1.588148,1.844692,0.49314,1.956569,0.679203,1.716383,Besni
-0.099357,-0.015853,-0.049022,0.307487,-0.096079,0.099752,0.037698,Besni
0.561428,0.997158,0.042541,1.122916,0.545482,-2.223429,0.876525,Besni
0.751084,1.782566,-0.340403,1.622609,0.716984,-0.872335,1.163144,Besni
0.494278,0.912841,0.084599,1.048241,0.515459,0.561324,0.689675,Besni
0.388181,0.398479,0.454788,0.3585,0.413716,0.302538,0.632629,Besni
-0.890391,-0.893196,-0.845329,-0.224631,-0.874533,-0.993012,-0.844517,Besni
-0.247246,0.191954,-0.637804,0.991107,-0.232947,0.63561,-0.01686,Besni
0.887872,1.330324,0.324486,1.163307,0.913896,-2.244601,1.317938,Besni
1.391332,1.997532,0.419124,1.417146,1.410643,0.612864,1.668126,Besni
-0.133817,0.045266,0.207765,0.143543,0.067254,-2.077141,0.564549,Besni
0.229446,0.401342,0.149139,0.604091,0.215307,-0.101007,0.338891,Besni
0.476612,0.356611,0.662262,0.129511,0.449233,-0.394993,0.421791,Besni
2.418276,1.63362,2.440551,0.147708,2.363885,0.41748,1.9335,Besni
-0.977207,-0.81227,-1.304819,0.50374,-0.959278,0.475843,-0.900364,Besni
-0.224273,0.047056,-0.351933,0.645339,-0.209572,-0.839954,-0.064876,Besni
0.589221,1.112398,0.098206,1.15934,0.610359,-2.635982,1.062412,Besni
2.152316,2.071137,1.488766,0.998516,2.072465,0.722885,1.91288,Besni
1.590603,1.004234,2.002374,-0.217477,1.581973,0.230779,1.38234,Besni
0.248932,0.482373,0.05565,0.746969,0.220997,-0.198229,0.390757,Besni
0.242291,-0.076579,1.027968,-1.024453,0.23618,-1.237339,0.323495,Besni
1.13614,0.764855,1.417202,-0.019253,1.045515,0.852154,0.830745,Besni
1.151883,0.905338,1.409729,0.151717,1.19266,-0.204782,1.131453,Besni
-0.493002,-0.463593,-0.387259,0.003474,-0.481615,0.365952,-0.287834,Besni
0.543737,0.633132,0.451017,0.599244,0.493507,-1.469563,0.479392,Besni
0.554685,0.618773,0.517227,0.537414,0.546733,-1.197624,0.575862,Besni
-0.288526,-0.314451,0.01533,-0.212137,-0.234811,-1.255746,-0.12968,Besni
0.853181,1.227849,0.322959,1.107963,0.815465,0.454148,0.922247,Besni
-0.041078,0.058959,-0.011579,0.366161,-0.008857,0.10545,0.123838,Besni
1.207854,1.798349,0.372161,1.358777,1.185056,0.696084,1.349122,Besni
2.242004,2.43105,1.238482,1.26896,2.177495,-2.007646,2.094394,Besni
2.755668,1.541773,3.081634,-0.432986,2.605881,1.311961,1.728481,Besni
1.120244,0.647955,1.597228,-0.340905,1.055302,0.11249,0.898997,Besni
2.259926,1.4961,2.36776,0.062105,2.18554,1.427571,1.668962,Besni
-0.552255,-0.054902,-1.022364,1.06568,-0.507713,-1.337112,-0.142976,Besni
0.490586,0.581754,0.402132,0.58709,0.464367,1.378005,0.438141,Besni
-0.286654,0.370888,-0.93523,1.298616,-0.265643,-0.72006,0.145791,Besni
0.024175,-0.051042,0.28367,-0.074141,0.027739,1.155919,0.066661,Besni
2.003375,1.671175,1.724533,0.628138,1.952325,1.495387,1.735922,Besni
2.413251,1.283996,2.92692,-0.651206,2.312719,0.323568,1.688498,Besni
1.545272,1.451568,1.452241,0.624742,1.51582,-0.174904,1.43079,Besni
0.413077,0.737325,0.112371,0.912228,0.375599,-0.157531,0.435252,Besni
-0.427237,-0.118869,-0.706214,0.76708,-0.430645,0.485277,-0.294749,Besni
2.094499,1.586277,1.956287,0.422272,1.984531,0.759605,1.613141,Besni
-1.039716,-0.611115,-1.639959,1.064932,-0.972499,0.220921,-0.823207,Besni
0.388591,0.788133,-0.042463,1.040981,0.36228,0.78833,0.530582,Besni
-0.159841,0.168492,-0.417694,0.813678,-0.163017,0.630385,-0.013335,Besni
-0.648122,-0.635367,-0.512618,-0.152291,-0.617918,0.145877,-0.581919,Besni
1.37964,1.356845,1.136413,0.742144,1.430143,0.416801,1.300039,Besni
0.465536,0.575442,0.429767,0.560756,0.461276,-0.036402,0.665106,Besni
0.960919,0.909802,0.899173,0.533784,0.946102,0.681539,0.870809,Besni
-0.014156,0.022015,0.131599,0.185614,-0.025168,0.67866,0.00223,Besni
0.537583,0.355739,0.799493,0.002513,0.491912,1.319314,0.371631,Besni
1.292183,1.086326,1.275577,0.433332,1.276498,-0.04288,1.499207,Besni
0.108196,0.196365,0.119985,0.412213,0.084792,0.97914,0.141422,Besni
-0.284501,0.233677,-0.763113,1.105956,-0.306409,-0.768969,-0.110411,Besni
0.442255,0.5126,0.452022,0.482126,0.41092,-0.544319,0.479874,Besni
-0.381521,0.028377,-0.680078,0.885109,-0.339228,-1.457029,0.0633,Besni
0.034995,-0.195975,0.538291,-0.632642,0.046626,0.268321,0.07736,Besni
0.134297,0.341585,-0.004547,0.663332,0.097375,-1.255161,0.18336,Besni
-0.429467,-0.570334,-0.095316,-0.583061,-0.447152,0.53004,-0.506642,Besni
0.073608,-0.040449,0.416071,-0.200207,0.0207,0.75932,-0.010541,Besni
1.284978,1.446382,0.854459,0.958543,1.250277,0.921087,1.260009,Besni
1.964916,1.291384,2.157628,-0.000413,1.873393,1.326384,1.418952,Besni
-0.417981,0.512806,-1.301193,1.559382,-0.393166,-3.721126,0.061898,Besni
1.447252,1.5118,1.017071,0.912572,1.406498,1.884246,1.392345,Besni
3.468296,2.269292,3.147143,0.260537,3.304691,1.223766,2.362113,Besni
-0.80919,-0.276877,-1.4332,1.186482,-0.800997,-0.806871,-0.576308,Besni
1.39569,1.584904,0.865136,1.033964,1.39546,-1.047193,1.414382,Besni
-0.23517,-0.198126,-0.173377,0.182775,-0.281366,-0.196321,-0.354976,Besni
0.144245,0.316345,0.089201,0.566337,0.175399,0.252121,0.339925,Besni
0.250727,0.791628,-0.251003,1.161728,0.246384,0.495155,0.485178,Besni
0.919178,0.960828,0.779875,0.658247,0.861897,-0.747691,0.857005,Besni
-0.048975,0.398518,-0.469073,1.034377,-0.04457,0.5776,0.133642,Besni
3.775254,2.947616,2.674861,0.921101,3.6279,0.227515,2.835079,Besni
1.661625,2.001147,0.858787,1.2427,1.650799,-1.585856,2.155363,Besni
-0.09928,0.588682,-0.600448,1.236433,-0.064119,-0.536089,0.336623,Besni
0.757648,0.770428,0.703633,0.544478,0.732682,0.23485,0.760743,Besni
-0.550973,-0.580437,-0.400763,-0.190818,-0.546492,-0.197573,-0.551152,Besni
-0.003618,-0.217623,0.459438,-0.575668,-0.036206,0.826292,-0.143878,Besni
0.193832,0.436372,-0.01283,0.75558,0.157886,0.718999,0.217141,Besni
-0.231196,0.16655,-0.511626,0.881055,-0.260468,-0.41392,-0.085017,Besni
1.862639,1.403195,1.845788,0.334404,1.774299,1.603257,1.397926,Besni
0.853104,0.777877,0.952632,0.368943,0.850393,0.654676,0.866206,Besni
-0.654429,-0.364958,-0.979692,0.74351,-0.676737,1.719379,-0.686724,Besni
0.489534,0.438356,0.683589,0.21154,0.444646,0.308131,0.433889,Besni
0.609297,0.518654,0.788633,0.217125,0.562725,0.659289,0.50159,Besni
-0.672992,-0.776888,-0.461161,-0.526148,-0.686916,0.660132,-0.765639,Besni
-1.030589,-0.853499,-1.405812,0.556745,-1.017091,0.910538,-1.065937,Besni
-0.665172,-0.732419,-0.381238,-0.540715,-0.583677,0.051838,-0.373627,Besni
-0.075615,-0.091173,0.427953,-0.299521,-0.010255,-0.480708,0.024603,Besni
1.012455,1.800495,0.077894,1.475868,0.929987,-3.082083,1.205984,Besni
0.978508,0.789535,1.071427,0.290251,0.9384,0.749432,0.906515,Besni
-1.008051,-1.340906,-0.553842,-2.375493,-1.007697,-0.559466,-1.119871,Besni
-0.077691,-0.126242,0.19226,-0.094743,-0.019453,-0.034356,0.159536,Besni
-0.22776,-0.464878,0.286953,-0.891145,-0.210994,0.381845,-0.076517,Besni
1.472507,1.540053,1.042629,0.916519,1.415033,-0.318182,1.360328,Besni
-0.019618,0.569897,-0.365588,1.088637,0.124135,-1.169422,0.385136,Besni
2.392739,4.47048,0.778144,1.877138,3.296744,-5.336895,4.332641,Besni
1.400306,1.288474,1.274131,0.606995,1.342013,1.03519,1.266605,Besni
0.123452,-0.278443,0.848084,-1.264714,0.109884,0.813358,0.027335,Besni
-0.494694,-0.711242,-0.029909,-1.040882,-0.507075,-0.535468,-0.500678,Besni
-1.006436,-1.104124,-0.970711,-0.536825,-0.991876,0.810134,-1.1101,Besni
0.119683,-0.056103,0.554591,-0.383537,0.117635,0.872579,0.141375,Besni
0.336491,0.295169,0.650696,0.060027,0.352297,-0.249027,0.528204,Besni
0.233728,0.143622,0.459057,0.035304,0.22318,-0.22909,0.23379,Besni
0.229677,0.228789,0.458075,0.151282,0.258305,1.667824,0.302608,Besni
1.6436,1.406926,1.481927,0.571931,1.579962,0.405846,1.439594,Besni
-0.318858,-0.371247,-0.07809,-0.202333,-0.330643,0.665607,-0.319609,Besni
2.06309,1.580991,1.980003,0.402855,2.01968,1.061069,1.737076,Besni
0.295596,-0.069401,0.954641,-0.908578,0.263824,0.397572,0.092932,Besni
0.382489,-0.12092,1.261373,-1.479063,0.392033,0.465919,0.350964,Besni
0.427256,0.958746,-0.088521,1.170791,0.415335,-0.983297,0.710795,Besni
-0.36165,-0.192566,-0.467025,0.47676,-0.369888,0.068697,-0.315339,Besni
-0.407315,0.151659,-0.934945,1.159449,-0.396968,-0.058617,-0.271795,Besni
1.02889,1.118564,0.803667,0.766714,0.970827,-0.593427,0.952255,Besni
-0.372034,0.123378,-0.737522,1.006151,-0.368638,-0.843003,-0.06687,Besni
2.596395,2.142105,2.051638,0.766993,2.566243,-1.633957,2.432758,Besni
1.827077,1.200386,2.275156,-0.199271,1.824852,1.542153,1.453525,Besni
0.846464,0.531534,1.214534,-0.144536,0.785982,-0.513865,0.5319,Besni
-0.715708,-0.245738,-1.196652,1.037039,-0.723905,0.377845,-0.4813,Besni
1.276569,1.095606,1.24477,0.462955,1.249173,-0.406658,1.142185,Besni
2.021682,1.525973,1.90384,0.404577,1.910112,1.010129,1.491273,Besni
-0.819087,-1.138199,-0.291839,-2.05034,-0.798544,-0.337681,-0.916031,Besni
0.448793,0.365264,0.593782,0.201159,0.414722,1.636603,0.343461,Besni
-0.521411,-0.054865,-0.933509,1.001593,-0.503126,-1.64236,-0.222325,Besni
1.150601,1.024994,1.078323,0.51346,1.114219,-0.913706,1.051957,Besni
1.702289,1.30721,1.775836,0.293005,1.688082,1.172876,1.424252,Besni
3.518755,2.663623,2.716858,0.753509,3.385119,0.835626,2.513061,Besni
-0.543333,0.019513,-1.093711,1.170563,-0.508522,0.176604,-0.29496,Besni
1.378255,1.406337,1.036667,0.833749,1.361022,1.215332,1.332136,Besni
-0.261066,0.25176,-0.55826,0.983391,-0.201036,-0.903243,0.143314,Besni
2.355356,2.236422,1.561649,1.049805,2.226379,1.494256,1.885119,Besni
0.443229,0.661482,0.272045,0.749194,0.419676,0.014263,0.473708,Besni
-0.535,-0.642966,-0.116304,-0.723403,-0.522601,0.171189,-0.523084,Besni
0.248445,0.179711,0.475943,0.069039,0.262254,-0.183516,0.324543,Besni
0.35808,0.325229,0.506608,0.22886,0.301426,1.602253,0.248087,Besni
0.013688,0.633879,-0.547334,1.233148,-0.009715,0.517122,0.23592,Besni
0.808466,1.142899,0.417445,1.00709,0.842225,-0.586366,1.109923,Besni
0.979815,0.773473,1.234309,0.143476,0.975291,-0.093458,0.936336,Besni
1.710007,1.641069,1.282477,0.852496,1.68038,0.945246,1.533711,Besni
-0.132611,0.348487,-0.542019,1.045214,-0.090389,-1.242401,0.28521,Besni
3.349944,1.209627,4.756799,-3.034933,3.362161,0.607197,2.85484,Besni
1.605448,1.523502,1.246709,0.795193,1.538386,-1.06791,1.429548,Besni
0.576683,0.489173,0.708891,0.249838,0.541705,-0.232067,0.548667,Besni
2.139881,1.540165,2.095194,0.292496,2.035108,1.35089,1.556771,Besni
0.593093,0.603278,0.635426,0.432929,0.556838,0.615093,0.560805,Besni
-0.853854,-0.727986,-1.008362,0.294006,-0.851673,-1.185692,-0.871639,Besni
1.400203,0.871755,1.759042,-0.178645,1.316577,1.330436,1.03701,Besni
0.16609,0.544947,-0.193728,0.964675,0.159947,0.053831,0.379061,Besni
-0.487285,-0.640859,-0.024674,-0.859176,-0.473569,0.026581,-0.45527,Besni
-0.224248,0.202588,-0.350555,0.794328,-0.211706,-2.26774,0.03334,Besni
-0.055334,0.334768,-0.319046,0.885182,0.036471,-0.345333,0.222766,Besni
0.504636,0.274772,0.832247,-0.143612,0.434835,1.130757,0.252668,Besni
1.587065,1.783452,1.002911,1.07461,1.554182,-1.97693,1.572336,Besni
2.553371,1.979794,2.157016,0.605221,2.418804,0.270043,1.88692,Besni
0.704266,0.694118,0.742229,0.443228,0.701187,-1.397985,0.828254,Besni
-0.116817,-0.007348,-0.133018,0.395494,-0.131155,-0.574454,-0.134549,Besni
-0.011644,0.084507,0.096122,0.299904,-0.007042,-1.178863,0.176595,Besni
0.303903,0.006697,0.887181,-0.662745,0.369835,0.777857,0.463615,Besni
0.14663,0.391383,-0.006243,0.710778,0.158622,-0.761381,0.338398,Besni
-0.056282,0.699373,-0.784497,1.392886,-0.048789,-1.262207,0.390684,Besni
